nationality,arrival_airport_iata,departure_airport_iata,departure_year,departure_month,departure_day,departure_date,arrival_airport_description,departure_airport_description,arrival_city,departure_city,arrival_country_code,departure_country_code,arrival_country,departure_country,zone,entries,investigated,alarms,document_type,gender,age_group,transit_flag,airline,flight_number,control_outcome,operator_notes,risk_code,Tipo Documento,FASCIA ETA,ALARM_REASON_INTERPOL,ALARM_REASON_Manuale,ALARM_REASON_NSIS,ALARM_REASON_No information provided,ALARM_REASON_SDI,ALARM_REASON_TSC,RISK_FLAG_HIGH,RISK_FLAG_LOW,RISK_FLAG_MEDIUM,total_alarms_day,day_of_week,is_weekend,month,alarm_rate,investigation_rate,airport_historical_avg_rate,rate_deviation,alarm_rate_yesterday,rolling_7d_avg_rate,airport_historical_avg_entries,traffic_multiplier,zone_risk_weight
ALB,FCO,MAN,2024,2,11,2024-02-11 16:55:00,FIUMICINO,MANCHESTER,ROMA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,5.0,1.0,1.0,0.0,,F,0-17,SINGOLA TRATTA,EASYJET,U22123,OK,,R2,PASSAPORTO,0-17,2.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,6.0,6,1,2,6.0,1.0,2.1493092298647856,3.8506907701352144,6.0,2.4285714285714284,1.55,0.6451612903225806,5.0
AND,BGY,MAN,2024,2,13,2024-02-13 11:35:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,VISTO,M,18-30,SINGOLA TRATTA,RYANAIR DAC,FR3216,IN ATTESA,,,VISTO,18-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,6.0,3.2142857142857144,1.55,0.6451612903225806,2.0
ALB,PSA,MAN,2024,2,13,2024-02-13 16:00:00,GALILEO GALILEI,MANCHESTER,PISA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,8.0,1.0,1.0,0.0,VISTO,M,61+,SINGOLA TRATTA,RYANAIR DAC,FR5624,RESPINTO,,,VISTO,61+,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,1.0,3.0714285714285716,1.55,0.6451612903225806,8.0
ALB,BLQ,MAN,2024,2,21,2024-02-16 14:45:00,GUGLIELMO MARCONI,MANCHESTER,BOLOGNA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,8.0,1.0,1.0,1.0,PASSAPORTO,M,31-45,SINGOLA TRATTA,RYANAIR DAC,FR2242,,,,PASSAPORTO,31-45,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,4,0,2,3.0,1.0,2.1493092298647856,0.8506907701352144,1.0,3.0714285714285716,1.55,0.6451612903225806,8.0
AGO,NAP,MAN,2024,2,16,2024-02-16 16:45:00,NAPOLI CAPODICHINO,MANCHESTER,NAPOLI,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,6.0,1.0,,,N.D.,,61+,SINGOLA TRATTA,RYANAIR DAC,FR6835,,,,N.D.,61+,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,4,0,2,3.0,0.0,2.1493092298647856,0.8506907701352144,3.0,3.142857142857143,1.55,0.6451612903225806,6.0
ALB,BGY,MAN,2024,2,17,2024-02-17 08:25:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,3.0,3.0,0.0,N.D.,F,0-17,SINGOLA TRATTA,RYANAIR DAC,FR3216,RESPINTO,,,N.D.,0-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1,2,0.3333333333333333,1.0,2.1493092298647856,-1.8159758965314523,3.0,2.857142857142857,1.55,1.9354838709677418,2.0
ALB,FCO,MAN,2024,2,18,2024-02-18 14:30:00,FIUMICINO,MANCHESTER,ROMA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,5.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,M,18-30,SINGOLA TRATTA,JET2.COM,LS-0791,,,,CARTA D'IDENTITÀ,18-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,1,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,0.3333333333333333,2.9047619047619047,1.55,0.6451612903225806,5.0
ALB,MXP,MAN,2024,2,18,2024-02-18 18:25:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,N.D.,M,18-30,SINGOLA TRATTA,EASYJET EUROPE,EC3838,RESPINTO,,,N.D.,18-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,1,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,1.0,2.1904761904761907,1.55,0.6451612903225806,2.0
ALB,BGY,MAN,2024,2,19,2024-02-19 14:00:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,2.0,2.0,0.0,PASSAPORTO,F,18-30,SINGOLA TRATTA,RYANAIR DAC,FR3216,RESPINTO,,,PASSAPORTO,18-30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,0,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,1.0,1.4761904761904763,1.55,1.2903225806451613,2.0
ALB,BGY,MAN,2024,2,19,2024-02-19 18:20:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,2.0,2.0,0.0,CARTA D'IDENTITÀ,M,61+,SINGOLA TRATTA,RYANAIR DAC,FR3218,RESPINTO,,,CARTA D'IDENTITÀ,61+,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,0,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,1.0,1.4761904761904763,1.55,1.2903225806451613,2.0
ALB,BGY,MAN,2024,2,20,2024-02-20 11:35:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,M,18-30,SINGOLA TRATTA,RYANAIR DAC,FR3216,,,,PERMESSO DI SOGGIORNO,18-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,2,2.0,1.0,2.1493092298647856,-0.14930922986478556,1.0,1.4761904761904763,1.55,0.6451612903225806,2.0
ALB,BGY,MAN,2024,2,20,2024-02-20 11:35:00,ORIO AL SERIO,MANCHESTER,BERGAMO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,2.0,1.0,0.0,PERMESSO DI SOGGIORNO,M,18-30,SINGOLA TRATTA,RYANAIR DAC,FR3216,,,,PERMESSO DI SOGGIORNO,18-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,2,1.0,0.5,2.1493092298647856,-1.1493092298647856,2.0,1.3333333333333335,1.55,1.2903225806451613,2.0
ALB,CIA,MAN,2024,2,22,2024-02-22 11:35:00,CIAMPINO,MANCHESTER,ROMA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,5.0,7.0,7.0,0.0,PERMESSO DI SOGGIORNO,F,46-60,SINGOLA TRATTA,RYANAIR DAC,FR3206,,,,PERMESSO DI SOGGIORNO,46-60,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3,0,2,0.2857142857142857,1.0,2.1493092298647856,-1.8635949441505,1.0,1.0476190476190477,1.55,4.516129032258064,5.0
ALB,BLQ,MAN,2024,2,23,2024-02-23 14:45:00,GUGLIELMO MARCONI,MANCHESTER,BOLOGNA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,8.0,1.0,1.0,0.0,PASSAPORTO,N.D.,31-45,SINGOLA TRATTA,RYANAIR DAC,FR2242,RESPINTO,,,PASSAPORTO,31-45,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4,0,2,3.0,1.0,2.1493092298647856,0.8506907701352144,0.2857142857142857,1.0408163265306123,1.55,0.6451612903225806,8.0
AFG,VCE,MAN,2024,2,25,2024-02-25 07:45:00,VENEZIA MARCO POLO,MANCHESTER,VENEZIA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,4.0,1.0,1.0,1.0,VISTO,F,61+,SINGOLA TRATTA,RYANAIR DAC,FR-2898,FERMATO,,,VISTO,61+,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,6,1,2,5.0,1.0,2.1493092298647856,2.8506907701352144,3.0,1.326530612244898,1.55,0.6451612903225806,4.0
ALB,PSA,MAN,2024,2,25,2024-02-25 12:00:00,GALILEO GALILEI,MANCHESTER,PISA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,8.0,1.0,1.0,0.0,PASSAPORTO,M,31-45,SINGOLA TRATTA,RYANAIR DAC,FR5624,RESPINTO,,,PASSAPORTO,31-45,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,6,1,2,5.0,1.0,2.1493092298647856,2.8506907701352144,5.0,1.8979591836734695,1.55,0.6451612903225806,8.0
ALB,CIA,MAN,2024,2,25,2024-02-25 15:45:00,CIAMPINO,MANCHESTER,ROMA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,5.0,1.0,1.0,0.0,VISTO,F,31-45,SINGOLA TRATTA,RYANAIR DAC,FR3204,FERMATO,,,VISTO,31-45,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,6,1,2,5.0,1.0,2.1493092298647856,2.8506907701352144,5.0,2.4693877551020407,1.55,0.6451612903225806,5.0
ALB,MXP,MAN,2024,2,25,2024-02-25 18:25:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,N.D.,M,31-45,SINGOLA TRATTA,EASYJET EUROPE,EC3838,,,,N.D.,31-45,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,6,1,2,5.0,1.0,2.1493092298647856,2.8506907701352144,5.0,3.0408163265306123,1.55,0.6451612903225806,2.0
ALB,MXP,MAN,2024,2,26,2024-02-26 12:45:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GB,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,N.D.,F,18-30,SINGOLA TRATTA,EASYJET EUROPE,EC3838,,,,N.D.,18-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,2,2.0,1.0,2.1493092298647856,-0.14930922986478556,5.0,3.4693877551020407,1.55,0.6451612903225806,2.0
ALB,MXP,MAN,2024,2,26,2024-02-26 16:25:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,F,0-17,SINGOLA TRATTA,EASYJET EUROPE,EC3836,IN ATTESA,,,CARTA D'IDENTITÀ,0-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,2,2.0,1.0,2.1493092298647856,-0.14930922986478556,2.0,3.6122448979591835,1.55,0.6451612903225806,2.0
ALB,CIA,MAN,2024,2,26,2024-02-26 17:25:00,CIAMPINO,MANCHESTER,ROMA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,5.0,1.0,1.0,0.0,VISTO,F,18-30,SINGOLA TRATTA,RYANAIR DAC,FR3206,SEGNALATO,,,VISTO,18-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,2,2.0,1.0,2.1493092298647856,-0.14930922986478556,2.0,3.857142857142857,1.55,0.6451612903225806,5.0
ALB,PSA,MAN,2024,2,27,2024-02-27 16:00:00,GALILEO GALILEI,MANCHESTER,PISA,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,8.0,1.0,1.0,0.0,VISTO,N.D.,0-17,SINGOLA TRATTA,RYANAIR DAC,FR5624,IN ATTESA,,,VISTO,0-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,2,1.0,1.0,2.1493092298647856,-1.1493092298647856,2.0,3.7142857142857144,1.55,0.6451612903225806,8.0
ALB,MXP,MAN,2024,2,27,2024-02-27 18:15:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,2.0,2.0,1.0,PASSAPORTO,M,N.D.,SINGOLA TRATTA,,EC3836,OK,,,PASSAPORTO,N.D.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,2,0.5,1.0,2.1493092298647856,-1.6493092298647856,1.0,3.142857142857143,1.55,1.2903225806451613,2.0
AND,MXP,MAN,2024,2,29,2024-02-29 09:35:00,MALPENSA,MANCHESTER,MILANO,MANCHESTER,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,VISTO,M,61+,SINGOLA TRATTA,EASYJET EUROPE,EC3836,IN ATTESA,,,VISTO,61+,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3,0,2,2.0,1.0,2.1493092298647856,-0.14930922986478556,0.5,2.5,1.55,0.6451612903225806,2.0
ALB,MXP,MBA,2024,1,4,2024-01-04 09:15:00,MALPENSA,MOI INTERNATIONAL,MILANO,MOMBASA,ITA,KEN,ITALIA,KENYA,2.0,1.0,1.0,1.0,PASSAPORTO,N.D.,0-17,MULTITRATTA,NEOS S.P.A.,NO0347,,,,PASSAPORTO,0-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,0,1,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.1111111111111111,1.0,1.0,2.0
ALB,BRI,MBA,2023,1,8,2024-01-08 00:05:00,PALESE,MOI INTERNATIONAL,BARI,MOMBASA,ITA,KEN,ITALIA,KENYA,9.0,1.0,0.0,0.0,N.D.,F,18-30,SINGOLA TRATTA,ETHIOPIAN AIRLINES,ET0726,SEGNALATO,,,N.D.,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.1111111111111111,-0.1111111111111111,1.0,1.0,1.0,1.0,9.0
ALB,FCO,MBA,2024,1,11,2024-01-11 11:00:00,FIUMICINO,MOI INTERNATIONAL,ROMA,MOMBASA,ITA,KEN,ITALIA,KENYA,5.0,1.0,1.0,0.0,N.D.,F,31-45,MULTITRATTA,NEOS S.P.A.,NO0347,SEGNALATO,,,N.D.,31-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.5,1.0,1.0,5.0
ALB,MXP,MBA,2024,1,25,2024-01-25 11:20:00,MALPENSA,MOI INTERNATIONAL,MILANO,MOMBASA,ITA,KEN,ITALIA,KENYA,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,0-17,SINGOLA TRATTA,NEOS S.P.A.,NO0347,OK,,,PERMESSO DI SOGGIORNO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.3333333333333333,1.0,1.0,2.0
ALB,FCO,MBA,2024,1,30,2024-01-30 00:05:00,FIUMICINO,MOI INTERNATIONAL,ROMA,MOMBASA,ITA,KEN,ITALIA,KENYA,5.0,1.0,0.0,0.0,VISTO,F,0-17,SINGOLA TRATTA,ETHIOPIAN AIRLINES,ET0712,SEGNALATO,,,VISTO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.25,1.0,1.0,5.0
ALB,FCO,MBA,2024,2,6,2024-02-06 00:05:00,FIUMICINO,MOI INTERNATIONAL,ROMA,MOMBASA,ITA,KEN,ITALIA,KENYA,5.0,1.0,1.0,0.0,N.D.,F,46-60,SINGOLA TRATTA,ETHIOPIAN AIRLINES,ET0712,SEGNALATO,,,N.D.,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.2,1.0,1.0,5.0
ALB,MXP,MBA,2024,2,7,2024-02-07 00:05:00,MALPENSA,MOI INTERNATIONAL,MILANO,MOMBASA,ITA,KEN,ITALIA,KENYA,2.0,1.0,1.0,1.0,VISTO,M,18-30,SINGOLA TRATTA,ETHIOPIAN AIRLINES,ET0736,IN ATTESA,,,VISTO,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.16666666666666666,1.0,1.0,2.0
ALB,MXP,MBA,2023,2,15,2024-02-15 11:20:00,MALPENSA,MOI INTERNATIONAL,MILANO,MOMBASA,ITA,KEN,ITALIA,KENYA,2.0,1.0,1.0,1.0,,F,18-30,SINGOLA TRATTA,NEOS S.P.A.,NO0347,IN ATTESA,,,N.D.,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.14285714285714285,1.0,1.0,2.0
ALB,FCO,MBA,2024,2,22,2024-02-22 10:00:00,FIUMICINO,MOI INTERNATIONAL,ROMA,MOMBASA,ITA,KEN,ITALIA,KENYA,5.0,1.0,1.0,0.0,VISTO,F,N.D.,SINGOLA TRATTA,N.D.,NO0353,OK,,,VISTO,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,1.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,1.0,1.0,5.0
ALB,MXP,MCT,2024,1,1,2024-01-01 14:15:00,MALPENSA,SEEB,MILANO,MUSCAT,ITA,OMN,ITALIA,OMAN,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,M,46-60,SINGOLA TRATTA,OMAN AIR,WY0143,OK,,,PERMESSO DI SOGGIORNO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.75,2.0
AFG,NAP,MCT,2024,2,16,2024-02-16 07:30:00,NAPOLI CAPODICHINO,SEEB,NAPOLI,MUSCAT,ITA,OMN,ITALIA,OMAN,6.0,2.0,1.0,0.0,PASSAPORTO,N.D.,0-17,SINGOLA TRATTA,FLY DUBAI,FZ1681,OK,,,PASSAPORTO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.3333333333333333,1.5,6.0
AFG,NAP,MCT,2024,2,16,2024-02-16 07:30:00,NAPOLI CAPODICHINO,SEEB,NAPOLI,MUSCAT,ITA,OMN,ITALIA,OMAN,6.0,1.0,1.0,0.0,PASSAPORTO,N.D.,0-17,SINGOLA TRATTA,FLY DUBAI,FZ1681,OK,,,PASSAPORTO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.75,6.0
ALB,FCO,MED,2024,1,1,2024-01-01 09:30:00,FIUMICINO,MOHAMMAD BIN ABDULAZIZ,ROMA,MADINAH,ITA,SAU,ITALIA,ARABIA SAUDITA,5.0,1.0,1.0,0.0,VISTO,N.D.,46-60,SINGOLA TRATTA,SAUDI ARABIAN AIRLINES,SV0207,FERMATO,,,VISTO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
ALB,MXP,MED,2024,1,4,2024-01-04 10:15:00,MALPENSA,MOHAMMAD BIN ABDULAZIZ,MILANO,MADINAH,ITA,SAU,ITALIA,ARABIA SAUDITA,2.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,M,N.D.,SINGOLA TRATTA,N.D.,SV0211,,,,CARTA D'IDENTITÀ,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ALB,BLQ,MED,2024,1,6,2024-01-06 13:00:00,GUGLIELMO MARCONI,MOHAMMAD BIN ABDULAZIZ,BOLOGNA,MADINAH,ITA,SAU,ITALIA,ARABIA SAUDITA,8.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,M,61+,SINGOLA TRATTA,TURKISH AIRLINES,TK1323,IN ATTESA,,,CARTA D'IDENTITÀ,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
ALB,FCO,MED,2024,1,30,2024-01-30 10:20:00,FIUMICINO,MOHAMMAD BIN ABDULAZIZ,ROMA,MADINAH,ITA,SAU,ITALIA,ARABIA SAUDITA,5.0,1.0,1.0,0.0,N.D.,F,61+,SINGOLA TRATTA,SAUDI ARABIAN AIRLINES,SV0201,FERMATO,,,N.D.,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
ALB,MXP,MEL,2024,1,3,2024-01-03 03:10:00,MALPENSA,TULLAMARINE,MILANO,MELBOURNE,ITA,AUS,ITALIA,AUSTRALIA,2.0,1.0,1.0,0.0,VISTO,F,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0081,SEGNALATO,,,VISTO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ALB,MXP,MEL,2024,1,15,2024-01-15 15:55:00,MALPENSA,TULLAMARINE,MILANO,MELBOURNE,ITA,AUS,ITALIA,AUSTRALIA,2.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,M,N.D.,SINGOLA TRATTA,EMIRATES,EK0091,OK,,,CARTA D'IDENTITÀ,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
N.D.,FCO,MEL,2024,1,17,2024-01-17 09:15:00,FIUMICINO,TULLAMARINE,ROMA,MELBOURNE,ITA,AUS,ITALIA,AUSTRALIA,5.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,F,N.D.,SINGOLA TRATTA,QATAR AIRWAYS,QR0131,SEGNALATO,,,CARTA D'IDENTITÀ,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
ALB,MXP,MEL,2024,2,2,2024-02-02 03:10:00,MALPENSA,TULLAMARINE,MILANO,MELBOURNE,ITA,AUS,ITALIA,AUSTRALIA,2.0,1.0,1.0,1.0,N.D.,M,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0081,FERMATO,,,N.D.,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ALB,FCO,MEL,2024,2,12,2024-02-12 09:15:00,FIUMICINO,TULLAMARINE,ROMA,MELBOURNE,ITA,AUS,ITALIA,AUSTRALIA,5.0,1.0,1.0,1.0,CARTA D'IDENTITÀ,F,61+,SINGOLA TRATTA,QATAR AIRWAYS,QR0131,FERMATO,,,CARTA D'IDENTITÀ,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
ALB,FCO,MEX,2024,1,1,2024-01-01 20:40:00,FIUMICINO,BENITO JUAREZ INTERNATIONAL,ROMA,CITTA DEL MESSICO,ITA,MEX,ITALIA,MESSICO,5.0,2.0,2.0,0.0,N.D.,F,61+,SINGOLA TRATTA,AEROMEXICO,AM0070,IN ATTESA,,,N.D.,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.6,1.25,5.0
N.D.,FLR,MEX,2024,1,28,2024-01-28 20:40:00,FIRENZE PERETOLA,BENITO JUAREZ INTERNATIONAL,FIRENZE,CITTA DEL MESSICO,ITA,MEX,ITALIA,MESSICO,8.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,61+,SINGOLA TRATTA,AEROMEXICO,AM0070,RESPINTO,,,PERMESSO DI SOGGIORNO,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.625,8.0
ALB,FCO,MEX,2024,2,1,2024-02-01 20:40:00,FIUMICINO,BENITO JUAREZ INTERNATIONAL,ROMA,CITTA DEL MESSICO,ITA,MEX,ITALIA,MESSICO,5.0,1.0,1.0,1.0,VISTO,F,46-60,SINGOLA TRATTA,AEROMEXICO,AM0070,,,,VISTO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.625,5.0
AFG,FCO,MEX,2024,2,18,2024-02-18 20:40:00,FIUMICINO,BENITO JUAREZ INTERNATIONAL,ROMA,CITTA DEL MESSICO,ITA,MEX,ITALIA,MESSICO,5.0,2.0,2.0,0.0,CARTA D'IDENTITÀ,F,61+,SINGOLA TRATTA,AEROMEXICO,AM0070,FERMATO,,,CARTA D'IDENTITÀ,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.6,1.25,5.0
AFG,FCO,MEX,2024,2,18,2024-02-18 20:40:00,FIUMICINO,BENITO JUAREZ INTERNATIONAL,ROMA,CITTA DEL MESSICO,ITA,MEX,ITALIA,MESSICO,5.0,2.0,2.0,0.0,CARTA D'IDENTITÀ,F,61+,SINGOLA TRATTA,AEROMEXICO,AM0070,FERMATO,,,CARTA D'IDENTITÀ,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.6,1.25,5.0
AFG,FCO,MHD,2024,1,9,2024-01-09 09:15:00,FIUMICINO,MASHAD,ROMA,MASHAD,ITA,IRN,ITALIA,IRAN,5.0,1.0,1.0,1.0,PERMESSO DI SOGGIORNO,F,46-60,SINGOLA TRATTA,QATAR AIRWAYS,QR0131,RESPINTO,,,PERMESSO DI SOGGIORNO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.4615384615384615,0.6842105263157895,5.0
AFG,MXP,MHD,2024,1,12,2024-01-12 08:55:00,MALPENSA,MASHAD,MILANO,MASHAD,ITA,IRN,ITALIA,IRAN,2.0,1.0,1.0,0.0,VISTO,N.D.,18-30,SINGOLA TRATTA,QATAR AIRWAYS,QR0127,OK,,,VISTO,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.4615384615384615,0.6842105263157895,2.0
